id,listing_id,date,reviewer_id,comments
26171653,136480,2/5/2015,26164658,"We are so grateful that Shari opened her home to us. My boyfriend and I were in Seattle for a few days, and Shari provided us with some great ideas of things to do. She let us catch up on some laundry, offered us coffee, and encouraged us to make the most of our last few days in the City. We loved having our own bathroom (which has heated floors and a really nice shower)! I would definitely recommend staying with Shari. She is very friendly and has an adorable cat!"
28761255,136480,3/29/2015,29894017,Nice place with a great view
30166076,136480,4/18/2015,5726472,Shari and her were really great! We arrived a little early and Shari was very easy going about it. The room was clean and neely renowed bathroom was really lovely. Great place to stay and amazing view of Mt Rainier close by!
32030157,136480,5/12/2015,32721603,"Shari made us feel very welcome! We had a very comfortable room as well as an awesome bathroom ( the shower is amazing). We had a chance to meet Shari's family who very very kind and made us feel like we were neighbors. The house itself is only two minutes away from the lake, which is very beautiful. We went for a swim several times during our stay and each time were blown away by how amazing the seeing the sun over the water was. I would love to stay here again!"
33000674,136480,5/24/2015,13560355,"Shari was wonderful! We arrived a little earlier than expected and Shari made us a cup of tea while she got the room ready. We had a great chat about our connections to Worcester, Massachusetts and she and her husband gave us some great recommendations on places to visit in Seattle. The house was quiet and cozy and the cat kept us company in the morning before we headed out. I would definitely recommend staying with Shari if you are ever in the Seattle area."
33198028,136480,5/25/2015,9669205,"We arrived later than expected but Shari and her husband was very accommodating.  Their house is very nice and neat, and it's great to see all the travel pics they have.  Will def. recommend to other people and will request again when we are back to Seattle.   "
36048396,136480,6/24/2015,33235281,I stayed with Shari and Mike for a week and it was a great experience. They made me feel at home at all times. Location is close to Seward Park and Lake Washington Blvd trail which are great amenities to have near by. I would definitely stay there again.
37250588,136480,7/5/2015,15934938,"Shari and her husband are perfect! They are so considerate that they gave me so many suggestions to travel in Seattle! Me and my mom really enjoyed our stay. The house is clean, and the neighborhood is safe too. The bus to city is about one hour per bus, so you need to plan your trip in advance if you don't have a car, like me. Basically my stay is perfect! Thank you so much shari! I will come back!"
37682354,136480,7/9/2015,34115161,"Mike and Shari were absolutely wonderful to open their home and treat us like old friends.  Clean.  Comfortable surroundings.  Very close to my Great Aunt's home which made our visit less hectic with all that ""big city"" traffic!!!  Thank you very much!"
38232908,136480,7/13/2015,37988610,"Michael and Shari were very welcoming they let us come and go as we pleased. Since we were out most of the day we only saw them a few times during our stay. The room and house was very cozy and felt like home. Also the bathroom was very nice, with a very nice shower. The house was perfectly located just 15 minutes away from downtown Seattle and right on Lake Washington. You can see the lake right out of the room's window and the breeze while sleeping was awesome. "
39381687,136480,7/23/2015,32787554,This was our first airbnb experience and it was WONDERFUL! :) my friend Elizabeth and I felt so welcomed and comfortable right away. There was plenty of space and the neighborhood was beautiful. Shari and Michael had great suggestions on things to do in the area. I highly recommend this stay :) 
46193715,136480,9/8/2015,21856886,Very welcoming and helpful! We thoroughly enjoyed our stay with the Kaufmans.
48469795,136480,9/26/2015,32463758,"Sweet home and comfortable.
Thank u so much shari."
50948921,136480,10/16/2015,44619749,"Shari and Michael were best host we ever seen ，it's our first use Airbnb but so luck to meet so welcoming family and nice house which close to Washington Lake and Seward park ,It just take 3mins walk to the lake and we were shocked by the nice view .  We were thankful the last delicious breakfast Michael cooked , and already missing everything there  peaceful cat and huge kitchen . Hope to stay there again ."
29153241,4681885,4/4/2015,30441915,"Kirsten is very friendly, helpful, and fast to reply. The room and our bathroom were clean and neat. The house is also in a great location, and it was easy for us to get from her house to downtown. Overall it was a good experience and a great place to stay for our weekend trip to Seattle."
31400570,4681885,5/4/2015,32077276,"Perfect accommodations and Kirsten was a perfect host - flexible, friendly, and funny.  And, her dog is loads of fun and friendly, too.
Great location with easy accessibility to a variety restaurants, fast food, malls, etc, all in a peaceful neighborhood."
32042183,4681885,5/12/2015,29412621,"Had a really good experience. We found Kirsten's place last minute as we needed a place to stay before our flight. She was super quick to respond and very helpful. Her house is big and the room was comfortable. Had clean towels for us and let us use her kitchen. Overall, it was just what we needed. She was great. "
32596283,4681885,5/19/2015,10425929,"Kirsten was super chill and welcoming. The house is a big, friendly space and Kirsten just lets you get on with things. The area is calm and a short drive to some interesting spots in Greenwood. A very easy experience. "
33276612,4681885,5/26/2015,23226489,Kirsten's home is lovely. We had access to a nice bathroom and her kitchen is well stocked with everything needed to make a home cooked meal while away from home. The neighborhood is quiet and peaceful. I enjoyed beating my boyfriend on her pool table (3 times lol) so it goes to say that I LOVE her pool table. :-)
33636561,4681885,5/30/2015,9746908,"Kristens house was perfect, plenty of privacy in a nice quiet neighbourhood and close to buses to downtown. Kristen responded really quickly which was great because I found her place really last minute. I would definitely stay with Kristen again. "
33715795,4681885,5/31/2015,33034001,Kirsten has a very nice home in a quiet neighborhood. Communication was great and the stay was pleasant. Kirsten wasn't home but she made sure everything was arranged for my stay.
34099418,4681885,6/4/2015,16303344,Kirsten was a great host! Her home was very nice and she was very welcoming. The house is in a great location and conveniently right next to the bus stop.
34728910,4681885,6/11/2015,34049410,It's a awesome place to stay !! Kirsten is so cool!and the dog Callie is sooooo cute!!!!!
34927161,4681885,6/13/2015,943572,"We arrived late in the evening and were greeted at the door. Kirsten showed us our room, which was clean and a good size. She also provided towels and gave us a key so that we could go in and out of the house as we pleased. Kirsten is nice and has the friendliest dog. We did our laundry and in the morning had time to go on a run before leaving. Would definitely recommend.  "
35211123,4681885,6/16/2015,2297967,Kirsten was a very friendly host. We had our own key and access to our own bathroom which was nice. The house was in a residential area which was nice to get away from downtown. 
35361062,4681885,6/17/2015,24075356,Kirsten was a great host and made the check-in and check-out process as easy as could be!  
35666324,4681885,6/21/2015,21928507,It was a good value and the location provided easy and cheap access to the downtown and public market area.
35979772,4681885,6/23/2015,35599317,Nice modern house. Clean Room. Kitchen use was helpful. Friendly dog...wants to play catch. 
36479585,4681885,6/28/2015,34651688,"Kirsten's place was in a great location, just a few blocks from the beach and great restaurants, bars, groceries, etc.  The neighborhood was quiet and I felt safe.  I had access to her kitchen and was able to make some great breakfasts.  Kirsten was not around much but was very friendly and positive during our interaction.  "
36497374,4681885,6/28/2015,32856761,The host canceled this reservation the day before arrival. This is an automated posting.
37027357,4681885,7/3/2015,24378231,"Kirsten's house was spacious and I loved the patio. It was clean and simple, which suits my taste, and I enjoyed my time there. Thank you Kirsten!"
37234695,4681885,7/5/2015,1777517,Very courteous.
37370420,4681885,7/6/2015,33307470,Kirsten was very nice and hospitable. Her dog was also very sweet and well  behaved. A good stay overall. 
37647009,4681885,7/9/2015,16433164,
37982137,4681885,7/12/2015,15758410,"Kirsten was a gracious host.  The home was clean and inviting, everything went well."
38431273,4681885,7/15/2015,29326988,"My boyfriend and I stayed with Kirsten for 3 nights. It was our first time using airbnb and she have us a great introduction to the community. She was very flexible/accommodating. We were able to check in early on the day of our arrival which was extremely helpful. We dropped off our things and went right back out to explore the area.

The neighborhood was really nice and felt very safe. It is very convenient to downtown Seattle. 

Though we didn't really get to hang out with Kirsten much, she was always very friendly and made sure we had everything we needed. 

Thanks Kirsten!"
40448777,4681885,7/31/2015,34495395,Kirsten is a wonderful host. The house and the room were great aswell.
41557052,4681885,8/7/2015,40036027,Great experience! It was exactly what we expected. Clean room and house. Comfy bed. Awesome dog! 
41804583,4681885,8/9/2015,37566638,"Host was awesome.  Everything was clean and ready to go.  She made me feel very welcomed and comfortable in her house.  Callie was probably the most gracious of the bunch, friendliest contact you could ask for.  Host really just opens her house to you, I would stay here again 100%."
42343218,4681885,8/12/2015,626760,This is a great house with a large patio and the world's friendliest dog! She'll play fetch with you until your arm falls off. The patio is great and the trees surrounding it make for a very nice setting. It was a problem-free stay with a very friendly host!
42502138,4681885,8/13/2015,1015943,"Kirsten was very welcoming and is a great communicator.  The house is in a nice, fairly quiet neighborhood with plenty of parking (which is nice :)  The room was small but functional.  If you are looking for a reasonably priced room in a good location, this is a good choice."
43135001,4681885,8/17/2015,39867100,
43714076,4681885,8/21/2015,41519484,"The neighborhood was perfect! Great restaurants nearby and very close to Carkeek Park for sunset watching. The house was great overall and quite spacious, and the room was very private and just across from the bathroom. Her dog is also so adorable and extremely well behaved! My only concerns are that if you're wanting to enjoy the patio furniture- ask her about where the cushions are beforehand, because we didn't cross paths much and the chairs had no cushions and weren't practical to spend time on (which I was stoked for). I also had problems connecting to the internet and there was no shampoo/conditioner provided, but if you ask her about these things asap I'm sure she'll take care of them."
44469393,4681885,8/26/2015,4147699,"Kirsten is a great host.  I truly felt like I was at home away from home.  The listing is just as advertised - great balance between location, comfort, and price.  I would stay here again if given the opportunity.  "
44873365,4681885,8/29/2015,29437275,"Kirsten's place was clean, comfortable and had everything we needed for a short trip to Seattle.  The buses into town were frequent and easy to navigate "
45647120,4681885,9/4/2015,34578714,"We booked Kirsten's place super last minute, and she was extremely accommodating! Her house is in a safe neighborhood and is easy to get to from downtown Seattle. The bedroom is rather bare bones, but we were still comfortable. The bathroom is shared, and while not immaculate, was perfectly fine, especially given our short notice. We didn't meet Kirsten, but she is a great communicator and made sure we had everything we needed. Recommend!"
45759652,4681885,9/5/2015,39637466,Kirsten was very nice and easy to talk to. Her place was great and exactly how it looked in the pictures. Communication was fast and easy and I would definitely stay with her again!
46044836,4681885,9/7/2015,8181814,"Good location, on major bus route to downtown and comfortable room. The bathroom & shower were not the cleanest, but otherwise our stay was great and we enjoyed Seattle!"
47254317,4681885,9/17/2015,20124588,"Kirsten's nice and chill. Her black lab is sweet and playful. Her neighbor Stel is nice too.
I enjoyed my stay there. Was out till late most nights and got in without a problem. No ac, but lucky for me it was cool 50/60's. I needed an extra blanket.
Instructions for towels and bedding are on the back of bedroom door. Read it.
I would take your towel into your bedroom, as the other guest on my last day grabbed the one I was using. Ugh. 

 it was a good deal. I the location. Super convenient off 15 love th and to Otherwise Northgate or into the city. I like the Ballard area too and it's near to that."
47556732,4681885,9/20/2015,28011157,"House was large, and had plenty street parking available on a quiet street near major road in a neighborhood with flair. House has nice big backyard big enough for hosting with mature fruit trees. Black Lab is very friendly. Host, Kirsten, is friendly person, and passionate, and smart, and wise. I enjoyed hospitality and resting in the room that I booked. Kirsten is hard working person. I had short stay over before leaving early to an early morning group bicycle ride from Magnuson Park to Seward Park and looping back to Magnuson Park -- 25 miles. I didn't have chance to utilize the coffee or chance to buy grocery from nearby QFC. I did have chance to eat at nearby Bick's Broadway Grill restaurant that opens at 5pm and really had a nice meal and had a hot shower that let me fall asleep. There is a nice easy to follow instruction behind the door. "
50730084,4681885,10/13/2015,25806155,"We had to get a last minute accomodation and had some troubles with the booking system, but Kirsten was very helpful and finally we solved the issue. 
Kirstens accomodation was easy to reach by public bus #5. We had an own room and were also allowed to use the kitchen which we appreciated. Maybe it could have been a little bit cleaner but the rest was okay.
Thanks again Kirsten for hosting us."
11879424,2420536,4/17/2014,4478314,"While you do enter the apartment through the house, the space feels very private.  I loved the tub and shower, and the place was spotless. Tom is a natural host, and made me feel very comfortable. He used to work for the Seattle City Council and knows Seatlle inside and out.  He helped me navigate the bus system, pointed out some key neighborhoods and gave me great dining ideas.

Some visitors may need more of a kitchen/dining area. The amenities were sparse, but it was perfect for me because I didn’t want to cook. I had all I needed   to make coffee in the morning and heat up leftovers in the microwave. The small fridge worked well for me but, if you’re planning an extended stay in Seattle, you may want a fuller kitchen.  

The bed was really comfortable. The bedroom is well furnished, and it had good closet space. Tom has great taste and the space is well decorated with a great flow. I really enjoyed my stay and my host. I highly recommend it.  
"
12442039,2420536,5/2/2014,12636183,"We stayed in Tom's apartment for whole week in Apr/May. This place was like the second home for us!. Its really private and Tom is a wonderful host. Bedroom is well furnished with comfortable bed, and private steam shower in a bathroom is very unique.

Tom's apartment location is totally awesome!. You can go to nice pubs and restaurants, hang out by the green lake and you can find all of it in a walking distance. You can also find a big supermarket close to the place so you totally don't need a car to get the groceries. There is also a very good bus connection to downtown!

Thank you Tom for hosting us, and we are looking forward to stay at your place again!"
12600009,2420536,5/5/2014,14997040,"This was a lovely suite in a lovely home and the host was very accommodating and kind. In my case I had quite a bit of difficulty with the mattress which had little support, very soft for those who enjoy a soft mattress. "
13426754,2420536,5/27/2014,14584698,"Tom is a frank person who is easy to (email hidden)d he is always happy to help me during my staying in his house.His house is located in a place very easy to reach to downtown.And he arrange his every room in a rather clean,calm and sweet situation.I  lived his house for one weeks,I always have a feeling of living in my own (website hidden) is really a good feeling.
Thank you very much,Tom!"
13622641,2420536,6/1/2014,15149453,"I came up to visit seattle with two other friends and Tom's place fit us perfectly. Tom was a great host, he was very friendly and knowledgeable of the city and was able to recommend quite a few cool places to go. The neighborhood is absolutely stunning as well and is about a 15 minute drive from anywhere you will want to go."
13852301,2420536,6/6/2014,14176289,"A surprisingly elegant and quiet oasis in the city. From the walk-in closet to the spa bath to the mini kitchenette, it gave us everything we needed to feel pampered. The space reminded us of the best hotel rooms. Tom was the perfect host--friendly, helpful, and still gave us our privacy. Location is close to everything and parking is easy. We will definitely stay here again! "
14155909,2420536,6/13/2014,15274874,From the moment we arrived Tom was nothing but helpful and friendly. The room was very nice and the bed was very comfortable. The best part was the steam room/shower. It was very relaxing after long days of walking through Seattle. The location is perfect for anything you want to go do or see. I would definitely stay here again. 
14193283,2420536,6/14/2014,15443351,Host Tom was great. Very responsive. We did not have much personal interaction because we arrived earlier than expected and left early the next morning. But he was very friendly and made sure he was available to answer any questions we had. 
14287329,2420536,6/16/2014,8584485,"Location was within walking distance of our son and daughter in laws home. The location was also close to Green Lake and the University of WA.
The suite was lovely with a wonderful bathroom and very comfortable bed."
14441006,2420536,6/19/2014,15908307,"I was very pleased with the place and the communication with Tom.  In fact, I was very impressed with the quality level of the bathroom.  A very spacious walk in shower and plenty of bathroom space in general.  I liked the privacy of the suite.  Very easy in and out.   I certainly would go back for any future trips."
14740253,2420536,6/25/2014,8366535,"Tom was an amazing and kind host. The area of the house I stayed in (the top floor) was spacious, comfy, and nice (there's a shower with a steam function and a very large bath tub). The space is also sectioned off from the rest of the house so there's a good amount of privacy. 
There's also a nice mini fridge which was super useful as I sometimes did not finish my snacks or dinner (so I was able to save it for the next day). The area is easily accessible by bus, but I ended up getting around using Uber. 
It was as sweet as the title name says and we would definitely recommend Tom's home."
14927317,2420536,6/29/2014,16591213,"Tom couldn't have been a more gracious host! He took great care of prepping for our arrival and making sure we knew where to go and places to see in order for us to thoroughly enjoy our stay. His top floor, was modern and luxurious like shown exactly in the photos. Parking was easy and the vibes from Tom made us feel comfortable and welcome to come back. The extra large bath tub and the steam shower is something usually unavailable at most other places so be sure to stay here! We had an unbelievable stay and highly recommend Tom as your host of choice! Thank you again for everything and see you soon Tom. "
15322625,2420536,7/7/2014,429467,"Tom's Sweet Suite is top shelf.
The room is clean, simple, classy decor with quiet upgrades all around.
The bed is firm with a memory foam top, making a lovely nest.
The tub is enormous, the rain shower a pleasure.
Tom had attended to every detail before arrival - EO soaps for the tub, Tully's Coffee, snacks and teas, creamers and sweeteners, notepads and pens - even a bar set was waiting just in case.
Tom was very friendly, available for recommendations and conversation if we wished, yet easy-going and gave us space.
The house was very quiet and the neighborhood peaceful, attractive and near many small university restaurants.
We really enjoyed breakfast at Morsel a few blocks away.
Thanks Tom for a great place to rest in Seattle!"
15956011,2420536,7/19/2014,12541437,Tom was a great host and made it easy to arrange the reservation. He was available if we needed anything and made us feel at home.
16112702,2420536,7/22/2014,850520,"We loved staying at this apartment! The Sweet Suite is only about a 15 minute Uber/Cab ride from downtown Seattle, which was SO convenient. We got the code to open the house door and it was super easy and fast to get in. Tom was there, and even though it was midnight, he still showed us our Suite. It was extremely spacious, and even had a huge walk in closet. There was a little kitchenette area with a Microwave, mini Fridge, Coffee Maker and Tea Kettle. The area was full of coffee (Life Saver!) Microwavable Mac and Cheese, microwavable oatmeal, plates, silver ware, mugs and glasses with a Brita Water Pitcher. The bathroom was fantastic, all new and remodeled and even had a steam shower. Upon opening the bathroom drawer we found dental floss, conditioner, shampoo, and a blow dryer. Everything you may need. Tom was a fantastic host, the apartment was super clean, well stocked, spacious. We'll stay here again the next time we visit, the Sweet Suite was perfect for our weekend getaway!"
16657874,2420536,7/31/2014,358689,"Tom was a great host. Communication with him was prompt and very helpful. The suite was very spacious and the shower was the best one we had during our trip including our stay at The Residence Inn in Portland. Tom went out of his way to provide the little extras that made us feel at home including snacks and breakfast items as well as sunscreen, dental floss, shampoo and even candles for the hot tub. He even helped us carry our luggage out to the car upon departure. Thanks Tom for your hospitality."
17337968,2420536,8/11/2014,14515696,We enjoyed our stay at Tom's house very much. Tom was quite helpful.  The upper suite was lovely.  The steam shower was super.  We cooked food and enjoyed the main floor dining room.  The location in the U District was convenient. 
18469780,2420536,8/27/2014,15849301,Overall it was okay. The description is same. The neighborhood is also okay. 
18539353,2420536,8/28/2014,5880643,Tom is an excellent host.  The house is excellent and very comfortable.  He ensured that we were comfortable and was there when we required his help.  The place is aptly located as it is close to downtown Seattle and not far from the expressway.  The upper suite where we stayed is lovely especially the shower. 
18675491,2420536,8/30/2014,11974814,"Tom's 'Sweet Suite' was absolutely lovely. Very well decorated. Full of nicer amenities than you would expect in most 4-5 star hotels. Very comfortable bed. Very nice, quiet nights sleep. Only a 10-15 minute drive to downtown. We didn't have a lot of interaction with Tom because we were out most of the time, but he was very helpful and friendly. He obviously takes a lot of pride in his home. We would definitely stay here again. "
18730344,2420536,8/31/2014,18694567,Tom is very helpful and friendly.Your lovely home has the best shower during our stay in (email hidden)d thank you for your snacks.Tom even design and build his home himself!Amazing!
19141297,2420536,9/7/2014,897868,"Tom has created a gracious, cozy space for his guests that is comfortable and welcoming. The second ""bedroom"" is beyond small, but adequate for a young, single person (like my son) so it worked out perfectly for us. Best of all is the bathroom, which is very nicely appointed, with a spa-quality shower/steam ""room."" Very nice!

"
19369664,2420536,9/11/2014,12229879,"This suite is a jewel.  Tom put a lot of thought and care into the design of the layout and comfort of his guests.  The steam shower is fabulous, the furnishings are lovely.  Everything you need is available.  

The neighborhood is great.  Restaurants within walking distance, a fruit and veggie market on the corner.  Tom was great with communication and suggestions of things to see/do. Would gladly stay again.

"
19451751,2420536,9/12/2014,20544290,Tom is having a nice place and quiet neighborhood .  The place was very clean and he put many effort to make the place very artistic.  I strongly recommending any one is planning to go to Seattle to stay with Tom.  If I have another I now where to go directly. 
19608322,2420536,9/15/2014,14019604,"The SO and I had a great stay in Tom's ""Sweet Suite"".  The large soaking tub and steam shower were a great treat after a long day of hiking around the area and exploring the the U of Washington Campus.  His home is only 5 minutes away from campus and 10-15 from City Center by car.  It's a great private suite and I wouldn't hesitate to stay their again when I return to the area."
19857856,2420536,9/19/2014,84634,"Nice space and wonderful chocolates as a greeting as well as nice teas and coffee makings.  Good bus access if one needs public transit as well as several nearby places to eat within walking district.

Definitely convenient for U District.  Would stay again."
19885082,2420536,9/20/2014,19337344,"Tom was very available both to help me settle in to his home, as well as giving me helpful information about local restaurants and other info.  He has the bedroom I stayed in very well appointed and comfortable.  The street he lives on is really busy, though for my needs I didn't need an out of the way place. "
19935678,2420536,9/21/2014,19137760,very pleasant although short stay in comfortable suite.  wonderful bathroom!
21648649,2420536,10/20/2014,12714608,The reservation was canceled 132 days before arrival. This is an automated posting.
24968119,2420536,1/4/2015,16973325,Very Warm and welcoming. Awesome bathroom. Great place to stay. 
25375918,2420536,1/13/2015,25686890,"Tom's is a great host. I booked the room for my brother who was arriving late at night. Tom was gracious to wait until after midnight to check him in. The room is spacious, very comfortable and my brother had a great time chatting with him and other guests in the house."
25475616,2420536,1/17/2015,25466490,"The suite is very roomy and comfy. Well decorated and newly renovated. State of art bathroom. Tom is very sweet and thoughtful and keeps well communication with us. Location of the house is convenient to bus stops, shops and close to free way. Would recommend to anybody who wants to visit Seattle!!"
25552758,2420536,1/19/2015,4024474,"Place is perfect for 3 people.  It feels like you are in a hotel because of all the nice ""extras"".  (coffee, fancy soap, etc.).  "
28032166,2420536,3/16/2015,9144576,"Tom's place is great, we're really jealous of the fantastic bathroom. My mother and sister stayed for two nights and both really liked it.  Just be aware that Tom's place has a lot of steep stairs to the unit.  That was fine for us, but won't work for folks with mobility issues."
28533556,2420536,3/25/2015,28894299,Comfortable place to live. Offered a lot of food.
28763408,2420536,3/29/2015,13041814,"This was a great place to stay with tons of perks.I had my own private suite with a spa-like bathroom and Tom left tons of treats in the room (snacks, tea, coffee). It was quiet and I slept great in spite of the jet lag. The neighborhood is super cute too!"
29430360,2420536,4/7/2015,14103528,"Can't say enough great things about Tom's place! The room was very comfortable with lots of closet space. The bathroom was amazing, nice big tub and the steam shower was great after a day of exploring the city. There were even little snacks (top ramen, Mac n cheese, popcorn, etc) in case we wanted to use. Tom was a great host, accommodating, knowledgable about his city and overall super friendly. We'll definitely be staying here next time we're in Seattle!"
29896034,2420536,4/13/2015,702535,"This should be called the Super-Sweet Suite!  It was an awesome experience. The listing and space are exactly as described, except even better. The property is on the top floor, so there are stairs, but it has its own locked entrance and was quiet, professionally cleaned, much larger than I thought and fully stocked with all kinds of amenities, male and female, bath, spa and personal care items, food, snacks, coffee, teas and more. There was filtered water upon arrival. The windows opened, yet the wooden blinds blocked light. The apartment is full of upscale touches even the Trump Hotel doesn't have, such as a motion sensor nightlight (handy if you get up in the middle of the night), light dimmers, aroma oils for the incredible 4 person large steam shower, nice rugs, and a separate room that is a kids hideaway dream loft. There are tea candles around the tub. It was just a fantastic place. Parking is easy. The experience was Excellent!  Tom is a gracious communicative professional and obviously enjoys being a great host. I would totally stay here again. In fact, it is a nice enough space for a honeymoon or would make a fine place for a couple and 2 small children as well. "
30227042,2420536,4/19/2015,28947599,"We had a really wonderful time here, thanks for Tom's excellent hosting. We love out sweet suite. It is very cozy, and Tom prepared almost everything we need. Everyone loves the bathroom, so do us. The location is good and convenient to get to the sightseeing spot. We use Uber most of the time.Tom and his neighbors are all very nice. We absolutely recommend Tom's sweet suite. We love it!"
30804057,2420536,4/27/2015,30420782,"The suite was very tastefully decorated, roomy and recently remodeled  with wonderful attention to detail. For example: full mini-tea/ coffee area with well supplied products, microwave, mini-frige a. the bathroom was beautiful  with large hi tech tiled shower, large soaking tub, towel warmer, two shower heads, seating area and wall jets that are startling if you have never experienced them. and also well stocked with every product that a woman or man needs. Large walk in closet/dressing area  had great shelving, many towels, separate cloth hanging areas ,first aid kit  etc. Two Tvs, with cubby hole room with air mattress for kids. If stairs are a problem, be aware that the front door is two stories up and then the suite is another steep and narrow flight up but we are in our 70's and were able to manage . Location is easy to find and parking on 15th Ave NE is easy except 4-6 PM on weekdays but usually easy to find about ½ block away. Suite is on 2nd floor with owner in basement and two other renters on 2nd main floor but were quiet and rarely seen. Across the street from Roosevelt High School which would only be an issue about 7-8 A.M. with traffic. Near the U Dub and the hi end  U Village shopping center which is full of restaurants and shops. Convenient location to groceries and other restaurants  in neighborhood.Comfortable bed, quiet and if needed, very functional kitchen.well stocked with utensils and access to dining room and living room."
31728584,2420536,5/9/2015,18170201,"Tom sets the standard for an outstanding Airbnb experience! I stayed at his house for 2 nights with my daughter while she looked for an apartment to rent near the university. The upstairs bedroom and bath are comparable to a 5 star hotel suite---quiet, private, and very nicely furnished with a lot of attention to detail. The main bedroom has a queen bed, and there is a twin bed in a small room off the hallway. Both were very comfortable. Tom had to work late on the day we arrived, but he provided detailed instructions in advance, and we had no trouble reaching him when we had a question.  Tom was a friendly and gracious host, and I enjoyed chatting with him a couple times during our stay---he provided helpful information for my daughter who is moving from Michigan to Seattle. I thoroughly enjoyed my stay at Tom’s house, and I’m sure I will be back again. "
33010046,2420536,5/24/2015,32459845,"Tom is the man, he welcomed us with a friendly style, and his listing is accurate, first I thought he might download the image from the other hotels, but his house is like a hotel, especially his outstanding bathroom, his bathroom has a steam bath shower, which makes us relax. Tom also provide a ton of food for us, and we no need to go to restaurant to have an breakfast. Overall, I will suggest people to stay in Tom house, if you want to travel or have a business trip in Seattle."
33883108,2420536,6/1/2015,34373179,
34167838,2420536,6/5/2015,33311605,"Myself and my two friends really enjoyed staying in Tom's Sweet Suite. It was the perfect amount of space for the three of us. Tom was always available via cell phone with any questions or concerns we had, and was around the house (he lives on the bottom floor) in the evening. The bathroom was absolutely gorgeous and accommodated 3 girls perfectly (so many towels!). He even provided some snacks. The bed was comfortable, and the whole suite was very clean. The 2nd room with the two stacked mattresses was smaller than I thought, but it wasn't a problem for us. The neighborhood itself was very pleasant. We would sit in the backyard and I very much enjoyed listening to the marching band from the high school across the street practice. There were breakfast places, convenience stores, and pubs nearby as well, all in walking distance. Parking was easy and free - right across the street. The other individuals who live on the main floor were also so kind and helpful and didn't seem bothered by our questions or small talk. When I return to Seattle, I'll definitely be trying to stay at Tom's suite again!"
34490620,2420536,6/8/2015,15938400,"Tom's suite was much more than we expected.  It was large, inviting and beautifully decorated. The setting is very private on the third floor. The suite was stocked with anything you might need, even some delicious candy. Tom was hardly around, but when we saw him he was very nice to talk to and very willing to give suggestions and advice on Seattle.  The inside of the house as a whole was very quiet. It is across the street from a high school, but we had no issues with that at all. Parking is conveniently located across the street. All in all, we were very comfortable in our Sweet Suite and will stay there again."
34682635,2420536,6/10/2015,35179571,We had a really nice time to stay at Tom's place.  
35206398,2420536,6/16/2015,30020366,"I highly recommend Tom and his suite. Tom provided great communication and assistance from accepting my reservation till the checkout. This suite is beautiful and comfortable. I had to adjust the dates of staying for a few times, since the change of travel plan. Tom was kind and flexible to accommodate that. Overall, the staying was wonderful, and I give Tom and his property a 5 star rating. Thanks, Tom.

Conway
"
35417949,2420536,6/18/2015,25919357,"Tom and his house are awesome. The best bnb I have ever met. I will give him a five-star!! Beautiful house and lots of snacks and coffee.

If I need a place to stay in Seattle, tom's place is definitely the first choice."
35944020,2420536,6/23/2015,33681559,"Tom was a very gracious host and we didn't encounter anything unexpected. Our week was activity-packed with many scheduled events to attend and had family members scattered around Ravenna, so we weren't around much to spend quiet times at the suite. On the check-in day, we went straight to a museum after picking up my sister from the airport and then headed to a dinner gathering from the museum. So we checked-in late, I'd say ~ 11 pm.  Though we had the entry code, Tom stayed up to greet us at the door and to show us around. The place is cute, as you see in the photos; a packed linen closet and bathroom full of accessories.    BTW, there's a local fruit/vegetable stand at the corner intersection and a Whole Foods Market a few blocks down which came in very handy for quick breakfast needs.  His place is ornate; reminded me of New England homes with character! I'd recommend this suite to anyone, especially with a 'little munchkin' (who can sleep inside the small Nintendo room).  "
36132865,2420536,6/25/2015,35356971,Tom is such a great host! He was very friendly and had lots of great tipps and recommendations for our time in Seattle! We had a whole floor of his house to ourselves with everything you could wish for! It was better than almost all the hotels we stayed in during our trip. Parking was easy as well. We would stay with Tom again without even thinking!
